Icao,Message,Timestamp,Receiver,df,Receiver IP
7020A4,5D7020A44E9C73,120A1ECD2D687F,2,11,192.168.101.3
70206D,5D70206DB59DB6,120A19B3E762AA,1,11,192.168.30.27
7020A4,5D7020A44E9C73,120A19B5B6C37A,1,11,192.168.30.27
800655,5D800655566138,120A24086C065E,1,11,192.168.30.27
800C71,5D800C713BEFBE,120A246A18C948,1,11,192.168.30.27
7705C5,5D7705C59A78AF,120A246C44E019,1,11,192.168.30.27
7020A4,5D7020A44E9C73,120A1FBA83677B,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,120A2473966921,1,11,192.168.30.27
702C09,5D702C09FFBD15,120A205B633D3D,2,11,192.168.101.3
7020A4,5D7020A44E9C36,120A205D26697D,2,11,192.168.101.3
800DAA,5D800DAACE1F37,120A255EE1F227,1,11,192.168.30.27
7705C5,5D7705C59A78AF,120A2562869013,1,11,192.168.30.27
800DAA,5D800DAACE1F7D,120A21362A3320,2,11,192.168.101.3
8013E6,5D8013E6794D02,120A2621DE4416,1,11,192.168.30.27
800DAA,5D800DAACE1F37,120A21EAF37323,2,11,192.168.101.3
70206D,5D70206DB59DB6,120A220991F3A4,2,11,192.168.101.3
7705C5,5D7705C59A78AF,120A22168EE616,2,11,192.168.101.3
7020A4,5D7020A44E9C73,120A22816CA07C,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,120A2299CD3A22,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,120A273A96D528,1,11,192.168.30.27
7705C5,5D7705C59A78AF,120A2341C05814,2,11,192.168.101.3
800DAA,5D800DAACE1F37,120A234C77C12E,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,120A27B1E1C52E,1,11,192.168.30.27
800DAA,5D800DAACE1F7D,120A2827F47528,1,11,192.168.30.27
800DAA,5D800DAACE1F7D,120A289EAB6323,1,11,192.168.30.27
702C0A,5D702C0A005542,120A2E8A936869,2,11,192.168.101.3
70209E,5D70209E4FD129,120A2EB3FDD33D,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,120A29146BCB21,1,11,192.168.30.27
702C0A,5D702C0A005542,120A2F7808A75A,2,11,192.168.101.3
800602,5D800602AAD2A4,120A304243482F,2,11,192.168.101.3
800DAA,5D800DAACE1F7D,120A2A01D93A28,1,11,192.168.30.27
702C0A,5D702C0A005542,120A2A612E906B,1,11,192.168.30.27
702C0A,5D702C0A005542,120A30DBFA1D76,2,11,192.168.101.3
702C0A,5D702C0A005542,120A2AD729C05C,1,11,192.168.30.27
702C0A,5D702C0A005542,120A2B4DC8D064,1,11,192.168.30.27
702C0A,5D702C0A005542,120A31C88CFB5F,2,11,192.168.101.3
801410,5D80141056ED67,120A31DC7DC735,2,11,192.168.101.3
702C0A,5D702C0A005542,120A2C3A677662,1,11,192.168.30.27
70206D,5D70206DB59DF3,120A35A13A7EB0,2,11,192.168.101.3
702099,5D702099B0010D,120A36BAFA8C67,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,120A435AAD783C,1,11,192.168.30.27
8005F0,5D8005F0BD7CF7,120A448DAC0C56,1,11,192.168.30.27
7020A2,5D7020A24EB81B,120A45B709E7D0,1,11,192.168.30.27
800C74,5D800C74C42381,120A45F92FDC1C,1,11,192.168.30.27
7705C5,5D7705C59A78A1,120A463E783039,1,11,192.168.30.27
800C11,5D800C1139AD68,120A4659CD4240,1,11,192.168.30.27
800C11,5D800C1139AD68,120A46FB7F0F39,1,11,192.168.30.27
800C11,5D800C1139AD68,120A47DBB7A23F,1,11,192.168.30.27
800655,5D80065556617D,120A4EBAF9813E,2,11,192.168.101.3
702075,5D702075B50D47,120A4EFCFE0535,2,11,192.168.101.3
800BB1,5D800BB1154A9E,120A49BAC38F5D,1,11,192.168.30.27
800655,5D80065556617D,120A4FA8536834,2,11,192.168.101.3
800655,5D80065556617D,120A501F0DC126,2,11,192.168.101.3
702097,5D702097B05509,120A510686784C,2,11,192.168.101.3
800655,5D80065556617D,120A510BDF003C,2,11,192.168.101.3
800655,5D80065556617D,120A51F9A67625,2,11,192.168.101.3
702097,5D702097B05509,120A526A47C64D,2,11,192.168.101.3
800DAA,5D800DAACE1F3E,120A4CF0C35229,1,11,192.168.30.27
702097,5D702097B05509,120A52E0E4654A,2,11,192.168.101.3
485785,5D485785CE0725,120A4D3E3DCB20,1,11,192.168.30.27
800655,5D80065556617D,120A52E63D4B2D,2,11,192.168.101.3
800655,5D80065556617D,120A4D580ECD2D,1,11,192.168.30.27
702097,5D702097B05509,120A53568B1C4B,2,11,192.168.101.3
800C11,5D800C1139AD6E,120A5ADE39602A,1,11,192.168.30.27
702097,5D702097B05509,120A54BB057941,2,11,192.168.101.3
702097,5D702097B05509,120A55311FB94C,2,11,192.168.101.3
702097,5D702097B0554C,120A5684235243,2,11,192.168.101.3
702097,5D702097B05509,120A578286DB44,2,11,192.168.101.3
702097,5D702097B05509,120A586F11BA3F,2,11,192.168.101.3
702085,5D702085B0A98F,120A60924A8A5A,1,11,192.168.30.27
800D2F,5D800D2F36D5C9,120A627AFF3E3C,1,11,192.168.30.27
800D2F,5D800D2F36D5C9,120A64DDE83F16,1,11,192.168.30.27
485785,5D485785CE072B,120A67F94C3E1B,2,11,192.168.101.3
8005F0,5D8005F0BD7CF9,120A67FBE69050,2,11,192.168.101.3
801410,5D80141056ED67,120A759E79F74F,1,11,192.168.30.27
800602,5D800602AAD2A4,120A6AA41E3E2B,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,120A77CF427338,1,11,192.168.30.27
8013E6,5D8013E6794D00,120A6B330EF52E,2,11,192.168.101.3
800C0B,5D800C0B3921C1,120A780A6D0F19,1,11,192.168.30.27
8013E6,5D8013E6794D09,120A6B330F0449,2,11,192.168.101.3
80139F,5D80139F846B61,120A78479B1B30,1,11,192.168.30.27
800602,5D800602AAD2A4,120A6B89D35C1C,2,11,192.168.101.3
80139F,5D80139F846B61,120A797012BC29,1,11,192.168.30.27
800C3C,5D800C3CC7D083,120A7981085926,1,11,192.168.30.27
800655,5D800655566138,120A6BC4881B30,2,11,192.168.101.3
80139F,5D80139F846B61,120A7A94A1A21F,1,11,192.168.30.27
7705C5,5D7705C59A78A1,120A7AAAF7F525,1,11,192.168.30.27
800602,5D800602AAD2A4,120A7AFAA4423E,1,11,192.168.30.27
800602,5D800602AAD2A4,120A6C6B915628,2,11,192.168.101.3
70206D,5D70206DB59DF3,120A7B5CA4558E,1,11,192.168.30.27
680002,5D680002C5DD7A,120A7B98B72D17,1,11,192.168.30.27
800602,5D800602AAD2A4,120A6D50F0C22A,2,11,192.168.101.3
70206C,5D70206C4A69FA,120A83E4375F7D,1,11,192.168.30.27
800C71,5D800C713BEF90,120A7021161E3A,2,11,192.168.101.3
800DAA,5D800DAACE1F38,120A86163DF92D,1,11,192.168.30.27
800C3C,5D800C3CC7D08D,120A8E891B7421,2,11,192.168.101.3
800DAA,5D800DAACE1F38,120A86B42A2231,1,11,192.168.30.27
702C09,5D702C09FFBD15,120A8F2F5B0635,2,11,192.168.101.3
800DAA,5D800DAACE1F38,120A86F972B52E,1,11,192.168.30.27
702075,5D702075B50D47,120A88225A2742,1,11,192.168.30.27
7020A4,5D7020A44E9C36,120A92A88DE974,2,11,192.168.101.3
702085,5D702085B0A98F,120A92C0175D66,2,11,192.168.101.3
800D2F,5D800D2F36D5C6,120A895B834817,1,11,192.168.30.27
800D2F,5D800D2F36D5C7,120A895B83573A,1,11,192.168.30.27
800DAA,5D800DAACE1F38,120A899E00372A,1,11,192.168.30.27
800BB1,5D800BB1154A94,120A950DAA8419,2,11,192.168.101.3
800BB1,5D800BB1154A96,120A950DAA933E,2,11,192.168.101.3
800DAA,5D800DAACE1F38,120A8B611DDF28,1,11,192.168.30.27
7020A2,5D7020A24EB81B,120A8CDDD03FE0,1,11,192.168.30.27
80139F,5D80139F846B6F,120A99ED685426,2,11,192.168.101.3
702C0A,5D702C0A005507,120A9C3CE6F062,2,11,192.168.101.3
800C11,5D800C1139AD60,120A9C615B1735,2,11,192.168.101.3
8005F0,5D8005F0BD7CF7,120AAC7BD6BE3B,1,11,192.168.30.27
800C11,5D800C1139AD60,120A9D6248482F,2,11,192.168.101.3
800C11,5D800C1139AD6E,120A9D969C7640,2,11,192.168.101.3
702085,5D702085B0A981,120AADA4E09D66,1,11,192.168.30.27
70206D,5D70206DB59DF3,120AAE7EA6BCB8,1,11,192.168.30.27
800C11,5D800C1139AD60,120A9E92FBE220,2,11,192.168.101.3
702085,5D702085B0A981,120AAED58C186F,1,11,192.168.30.27
801410,5D80141056ED6C,120AAF44A81134,1,11,192.168.30.27
800C11,5D800C1139AD60,120A9F91A30C2D,2,11,192.168.101.3
702085,5D702085B0A981,120AB00355D966,1,11,192.168.30.27
800655,5D800655566138,120A9FD9E50858,2,11,192.168.101.3
702097,5D702097B0554C,120AA00452F843,2,11,192.168.101.3
801410,5D80141056ED6C,120AB23AAC8E3D,1,11,192.168.30.27
702C09,5D702C09FFBD1B,120AB4DF6E5043,1,11,192.168.30.27
801410,5D80141056ED6C,120AB530D4DF42,1,11,192.168.30.27
702C09,5D702C09FFBD1B,120AB608279D3E,1,11,192.168.30.27
702C09,5D702C09FFBD1B,120AB73488393C,1,11,192.168.30.27
70206D,5D70206DB59DFD,120AB861693FB7,1,11,192.168.30.27
702099,5D702099B0010D,120AB88A8E5471,1,11,192.168.30.27
70206D,5D70206DB59DFD,120AB98B395CB8,1,11,192.168.30.27
70209E,5D70209E4FD127,120AA4D10D4B3B,2,11,192.168.101.3
70206D,5D70206DB59DFD,120ABA85FF9A83,1,11,192.168.30.27
70206C,5D70206C4A69FA,120ABABE40E866,1,11,192.168.30.27
70209E,5D70209E4FD127,120AA5F2A14043,2,11,192.168.101.3
800655,5D800655566136,120ABB8DDD2953,1,11,192.168.30.27
800655,5D800655566136,120AC11F092356,1,11,192.168.30.27
800655,5D800655566136,120AC2468AEB50,1,11,192.168.30.27
702099,5D702099B00103,120AC462B44A8F,2,11,192.168.101.3
702075,5D702075B50D47,120ACFE1F3D936,1,11,192.168.30.27
800BB1,5D800BB1154A90,120AC58C76EA34,2,11,192.168.101.3
702099,5D702099B00103,120AC58D8B0A6F,2,11,192.168.101.3
800BB1,5D800BB1154A90,120AC690149635,2,11,192.168.101.3
702097,5D702097B05542,120AC693EF2844,2,11,192.168.101.3
800BB1,5D800BB1154A90,120AC7C379A33C,2,11,192.168.101.3
702097,5D702097B05542,120AC7C754743F,2,11,192.168.101.3
7020A2,5D7020A24EB81B,120AD404EBEBD8,1,11,192.168.30.27
702C09,5D702C09FFBD15,120AC9B0E6B720,2,11,192.168.101.3
702C0A,5D702C0A005507,120AD532AFFE57,1,11,192.168.30.27
800BB1,5D800BB1154A9E,120ACB82FAD176,2,11,192.168.101.3
702075,5D702075B50D49,120AD790572C45,1,11,192.168.30.27
70206C,5D70206C4A69FA,120ACE64D31F76,2,11,192.168.101.3
702075,5D702075B50D49,120AD8C7194045,1,11,192.168.30.27
702075,5D702075B50D49,120AD9ECAE9948,1,11,192.168.30.27
702085,5D702085B0A98F,120ADD40B1D54D,2,11,192.168.101.3
800C11,5D800C1139AD6E,120AE0A485494D,2,11,192.168.101.3
702075,5D702075B50D47,120AE77E4EE434,1,11,192.168.30.27
800655,5D800655566138,120AE82F845E23,1,11,192.168.30.27
800C74,5D800C74C4238B,120AE2CEAC621F,2,11,192.168.101.3
800C74,5D800C74C4238A,120AE2CEAC723E,2,11,192.168.101.3
702097,5D702097B0554C,120AEA2880BC4A,1,11,192.168.30.27
800C74,5D800C74C4238F,120AEAE5EB8520,1,11,192.168.30.27
801410,5D80141056ED67,120AEB5CD9B049,1,11,192.168.30.27
800C74,5D800C74C4238F,120AEC0561BB19,1,11,192.168.30.27
800C74,5D800C74C4238A,120AE5C4EBB61C,2,11,192.168.101.3
70206D,5D70206DB59DF3,120AEE070C058F,2,11,192.168.101.3
800C74,5D800C74C4238F,120AED2BD4F11E,1,11,192.168.30.27
702099,5D702099B0010D,120AF0D3ECA657,2,11,192.168.101.3
7705C5,5D7705C59A78AA,120AF1A3B5D413,2,11,192.168.101.3
7705C5,5D7705C59A78A1,120AF4B585DB2F,2,11,192.168.101.3
702075,5D702075B50D02,120AF6C4720243,2,11,192.168.101.3
680002,5D680002C5DD7A,120AF812E9C91F,2,11,192.168.101.3
702075,5D702075B50D02,120AF8280D393D,2,11,192.168.101.3
702075,5D702075B50D02,120AFA027AF641,2,11,192.168.101.3
702075,5D702075B50D02,120AFAEF3F0546,2,11,192.168.101.3
702075,5D702075B50D02,120AFB65A13C3C,2,11,192.168.101.3
800602,5D800602AAD2A4,120B00933AEB1C,2,11,192.168.101.3
702075,5D702075B50D02,120B00B82E7341,2,11,192.168.101.3
702075,5D702075B50D02,120B012ED1E93A,2,11,192.168.101.3
702C09,5D702C09FFBD15,120B016E35253E,2,11,192.168.101.3
702075,5D702075B50D02,120B01A47ECA44,2,11,192.168.101.3
800C74,5D800C74C4238F,120B0220CC2319,2,11,192.168.101.3
7705C5,5D7705C59A78AF,120B02297B581D,2,11,192.168.101.3
702075,5D702075B50D02,120B0291C52945,2,11,192.168.101.3
7020A4,5D7020A44E9C36,120B075540896C,2,11,192.168.101.3
702075,5D702075B50D02,120B03F5C63E89,1,11,192.168.30.27
702075,5D702075B50D47,120B0442BA5124,1,11,192.168.30.27
800602,5D800602AAD2A2,120B09BCDA973A,2,11,192.168.101.3
70206C,5D70206C4A69FA,120B064BE5D076,1,11,192.168.30.27
800C3C,5D800C3CC7D08D,120B06C9E88A3F,1,11,192.168.30.27
800DAA,5D800DAACE1F38,120B0D6350452C,2,11,192.168.101.3
7020A2,5D7020A24EB81B,120B10717B80EA,1,11,192.168.30.27
70209E,5D70209E4FD129,120B0DEC420338,2,11,192.168.101.3
7705C5,5D7705C59A78AE,120B14214E1823,1,11,192.168.30.27
7705C5,5D7705C59A78AE,120B14D1ED3E29,1,11,192.168.30.27
7705C5,5D7705C59A78AE,120B1582C6EC25,1,11,192.168.30.27
800C11,5D800C1139AD6E,120B18D5B1A43D,1,11,192.168.30.27
702C0A,5D702C0A005507,120B196318CC62,1,11,192.168.30.27
800C71,5D800C713BEFBE,120B203E31E915,2,11,192.168.101.3
702085,5D702085B0A98F,120B228225236B,1,11,192.168.30.27
485785,5D485785CE072A,120B2352454A14,1,11,192.168.30.27
7705C5,5D7705C59A78AF,120B23FDAA3E19,1,11,192.168.30.27
485785,5D485785CE072A,120B2403135016,1,11,192.168.30.27
485785,5D485785CE072A,120B24B3D59E33,1,11,192.168.30.27
7705C5,5D7705C59A78AF,120B24F621AA11,1,11,192.168.30.27
7705C5,5D7705C59A78AF,120B271C00A114,2,11,192.168.101.3
485785,5D485785CE072A,120B259271F516,1,11,192.168.30.27
7705C5,5D7705C59A78AF,120B2625337A1D,1,11,192.168.30.27
800655,5D800655566138,120B2EBF5E2D62,2,11,192.168.101.3
70209E,5D70209E4FD129,120B2F7E9EB03A,2,11,192.168.101.3
801410,5D80141056ED67,120B32FAFBE133,2,11,192.168.101.3
800602,5D800602AAD2A4,120B33D621A04D,2,11,192.168.101.3
702097,5D702097B0554C,120B357DCDC54D,2,11,192.168.101.3
800C11,5D800C1139AD61,120B3934C5E342,2,11,192.168.101.3
800C74,5D800C74C42381,120B3AC10E123A,2,11,192.168.101.3
70206D,5D70206DB59DF3,120B3AE9D3A1B3,2,11,192.168.101.3
7705C5,5D7705C59A78A1,120B3B443E6B44,2,11,192.168.101.3
702099,5D702099B0010D,120B40ABA19F72,2,11,192.168.101.3
801410,5D80141056ED68,120B4B3FBFF13F,1,11,192.168.30.27
800C74,5D800C74C4238F,120B45A148713B,2,11,192.168.101.3
800C11,5D800C1139AD28,120B4BD0552051,1,11,192.168.30.27
801410,5D80141056ED68,120B4BF0A56739,1,11,192.168.30.27
702075,5D702075B50D47,120B4C4E808031,1,11,192.168.30.27
801410,5D80141056ED68,120B4CA14FF743,1,11,192.168.30.27
801410,5D80141056ED68,120B4D52127440,1,11,192.168.30.27
7020A2,5D7020A24EB81B,120B4D769A23DD,1,11,192.168.30.27
801410,5D80141056ED61,120B4D7E6C2734,1,11,192.168.30.27
801410,5D80141056ED68,120B4E0303A238,1,11,192.168.30.27
801410,5D80141056ED68,120B4EB3AEAF40,1,11,192.168.30.27
800DAA,5D800DAACE1F3E,120B5099879327,2,11,192.168.101.3
70206C,5D70206C4A69FA,120B50CC9F5975,2,11,192.168.101.3
800DAA,5D800DAACE1F3E,120B5232009B2C,2,11,192.168.101.3
485785,5D485785CE0725,120B5334CC2214,2,11,192.168.101.3
70209E,5D70209E4FD129,120B580F759845,2,11,192.168.101.3
800C11,5D800C1139AD6E,120B5A9F1DCC47,2,11,192.168.101.3
702C0A,5D702C0A005507,120B5AE418DB47,2,11,192.168.101.3
800BB1,5D800BB1154A9E,120B5D6344F863,2,11,192.168.101.3
80139F,5D80139F846B6F,120B5EAE2E8814,2,11,192.168.101.3
800DAA,5D800DAACE1F37,120B621011952E,2,11,192.168.101.3
800DAA,5D800DAACE1F37,120B62C0F70C46,2,11,192.168.101.3
800DAA,5D800DAACE1F33,120B63718A992D,2,11,192.168.101.3
800DAA,5D800DAACE1F37,120B63718AA942,2,11,192.168.101.3
800DAA,5D800DAACE1F37,120B64224CA931,2,11,192.168.101.3
800DAA,5D800DAACE1F37,120B64D3321F46,2,11,192.168.101.3
680002,5D680002C5DD7C,120B66BB171F29,2,11,192.168.101.3
485785,5D485785CE072B,120B67E9368116,2,11,192.168.101.3
680002,5D680002C5DD7C,120B68007D9C28,2,11,192.168.101.3
485785,5D485785CE072B,120B6910036012,2,11,192.168.101.3
702C09,5D702C09FFBD15,120B6B89A47C40,2,11,192.168.101.3
70206D,5D70206DB59DF3,120B6D91B25590,2,11,192.168.101.3
7020A2,5D7020A24EB81B,120B6DAE7668DE,2,11,192.168.101.3
8013E6,5D8013E6794D02,120B6FFF889418,2,11,192.168.101.3
800C71,5D800C713BEFB0,120B7279C40B3A,2,11,192.168.101.3
702097,5D702097B0554C,120B744D840047,2,11,192.168.101.3
800602,5D800602AAD2A4,120B789A955B1D,2,11,192.168.101.3
80139F,5D80139F846B69,120B7A7A908934,2,11,192.168.101.3
800C3C,5D800C3CC7D083,120B7A8BA26920,2,11,192.168.101.3
800C3C,5D800C3CC7D08D,120B7B8A531826,2,11,192.168.101.3
80139F,5D80139F846B61,120B800A84A016,2,11,192.168.101.3
800C3C,5D800C3CC7D083,120B801B96CE23,2,11,192.168.101.3
80139F,5D80139F846B61,120B813AA49534,2,11,192.168.101.3
801410,5D80141056ED67,120B81A44B753F,2,11,192.168.101.3
7020A2,5D7020A24EB81B,120B85B75363E3,2,11,192.168.101.3
800DAA,5D800DAACE1F38,120B86EF263B29,2,11,192.168.101.3
7705C5,5D7705C59A78A1,120B8A644E352B,2,11,192.168.101.3
702099,5D702099B0010D,120B8C4B9F9047,2,11,192.168.101.3
70209E,5D70209E4FD129,120B8D5407103F,2,11,192.168.101.3
702075,5D702075B50D47,120B96709E023C,2,11,192.168.101.3
702C0A,5D702C0A005507,120B9674763360,2,11,192.168.101.3
800BB1,5D800BB1154A9E,120B989E92DC33,2,11,192.168.101.3
70206C,5D70206C4A69FA,120B9C4175428B,2,11,192.168.101.3
800C11,5D800C1139AD60,120B9FB8737324,2,11,192.168.101.3
702085,5D702085B0A98F,120BA09EEA6967,2,11,192.168.101.3
800C11,5D800C1139AD6E,120BA0A82EB936,2,11,192.168.101.3
800C11,5D800C1139AD60,120BA0DF71F149,2,11,192.168.101.3
800DAA,5D800DAACE1F36,120BA19F494538,2,11,192.168.101.3
800DAA,5D800DAACE1F26,120BA345AEE02F,2,11,192.168.101.3
70209E,5D70209E4FD127,120BA4CA1CED48,2,11,192.168.101.3
70209E,5D70209E4FD127,120BA5F7B54C47,2,11,192.168.101.3
7020A4,5D7020A44E9C36,120BA654666D4A,2,11,192.168.101.3
70209E,5D70209E4FD127,120BA71FA18646,2,11,192.168.101.3
80139F,5D80139F846B6F,120BA753E5D620,2,11,192.168.101.3
800DAA,5D800DAACE1F36,120BA9E97D342D,1,11,192.168.30.27
702085,5D702085B0A981,120BB20DA8B166,2,11,192.168.101.3
702C09,5D702C09FFBD15,120BAEFE8D8820,1,11,192.168.30.27
702085,5D702085B0A981,120BAFEC676D64,1,11,192.168.30.27
7705C5,5D7705C59A78E4,120BC195CDBE26,1,11,192.168.30.27
801410,5D80141056ED67,120BB4CABAB034,2,11,192.168.101.3
800655,5D800655566138,120BB54BB9074C,2,11,192.168.101.3
70206D,5D70206DB59DF3,120BC2AA84ABB1,1,11,192.168.30.27
702C09,5D702C09FFBD1B,120BB5E6894B40,2,11,192.168.101.3
7705C5,5D7705C59A78E4,120BC2F9D2EA21,1,11,192.168.30.27
70209E,5D70209E4FD129,120BC332A6B545,1,11,192.168.30.27
7705C5,5D7705C59A78E4,120BC36F8D672D,1,11,192.168.30.27
702C09,5D702C09FFBD1B,120BB6DAFF1441,2,11,192.168.101.3
702C09,5D702C09FFBD1B,120BB93B60AF1B,2,11,192.168.101.3
7705C5,5D7705C59A78E4,120BC4D43FAC23,1,11,192.168.30.27
702097,5D702097B0554C,120BB9AD82D33A,2,11,192.168.101.3
70206D,5D70206DB59DFD,120BBA371B5089,2,11,192.168.101.3
702099,5D702099B00103,120BC63BF7A06D,1,11,192.168.30.27
800602,5D800602AAD2A4,120BBA6368FC2D,2,11,192.168.101.3
7705C5,5D7705C59A78E4,120BC6AD94382C,1,11,192.168.30.27
70206D,5D70206DB59DFD,120BBB2ED5C5B4,2,11,192.168.101.3
800BB1,5D800BB1154A90,120BC76009094C,1,11,192.168.30.27
702099,5D702099B00103,120BC761224976,1,11,192.168.30.27
7705C5,5D7705C59A78E4,120BC032D7CE25,2,11,192.168.101.3
7705C5,5D7705C59A78E4,120BC0A884EE24,2,11,192.168.101.3
7705C5,5D7705C59A78E4,120BC11F7B2728,2,11,192.168.101.3
7705C5,5D7705C59A78E5,120BC11F7B3746,2,11,192.168.101.3
800BB1,5D800BB1154A90,120BC85878284D,1,11,192.168.30.27
702097,5D702097B05542,120BC85C5B844E,1,11,192.168.30.27
7705C5,5D7705C59A78A1,120BC9CBF1DF1E,2,11,192.168.101.3
800BB1,5D800BB1154A90,120BC980CF124B,1,11,192.168.30.27
702097,5D702097B05542,120BCAAD014A4A,2,11,192.168.101.3
702075,5D702075B50D47,120BCB6A965F60,2,11,192.168.101.3
801410,5D80141056ED67,120BCB6BAC2438,2,11,192.168.101.3
70206C,5D70206C4A69FA,120BD14C12CA7B,1,11,192.168.30.27
800C74,5D800C74C42381,120BCBEC78EC1D,2,11,192.168.101.3
801410,5D80141056ED67,120BD18E6E8638,1,11,192.168.30.27
7020A2,5D7020A24EB81B,120BCC458D5DDE,2,11,192.168.101.3
801410,5D80141056ED67,120BCC4AE96F35,2,11,192.168.101.3
801410,5D80141056ED67,120BD26D4E2033,1,11,192.168.30.27
702085,5D702085B0A98F,120BD2CCCAF335,1,11,192.168.30.27
801410,5D80141056ED67,120BD3513E4C39,1,11,192.168.30.27
801410,5D80141056ED67,120BCD2A1EFA44,2,11,192.168.101.3
800BB1,5D800BB1154A9E,120BCD4CE7E250,2,11,192.168.101.3
801410,5D80141056ED67,120BD434D10736,1,11,192.168.30.27
800C11,5D800C1139AD6E,120BD4C52B8E17,1,11,192.168.30.27
485785,5D485785CE0725,120BD4FE940724,1,11,192.168.30.27
702C0A,5D702C0A005507,120BD55AE1AA44,1,11,192.168.30.27
801410,5D80141056ED67,120BCEEAFA433A,2,11,192.168.101.3
702099,5D702099B0010D,120BCF7F720474,2,11,192.168.101.3
702075,5D702075B50D49,120BD9566DD126,1,11,192.168.30.27
800C11,5D800C1139AD6E,120BE507A51F46,1,11,192.168.30.27
0D5BDC,5D0D5BDCCAC7EF,120BE14AABA623,2,11,192.168.101.3
800C11,5D800C1139AD4E,120BE6CC68A72D,1,11,192.168.30.27
800C11,5D800C1139AD6E,120BE6CC68B747,1,11,192.168.30.27
800C11,5D800C1139AD6E,120BE7AF6E7430,1,11,192.168.30.27
702C09,5D702C09FFBD15,120BE9031D703B,2,11,192.168.101.3
800C74,5D800C74C4238F,120BEEE3BC7B1E,1,11,192.168.30.27
80139F,5D80139F846B6F,120BF0DBEF403A,1,11,192.168.30.27
7020A4,5D7020A44E9C36,120BF1A7E7316A,1,11,192.168.30.27
800BB1,5D800BB1154ADB,120BF296E5B050,1,11,192.168.30.27
70209E,5D70209E4FD129,120BF2E1F5053D,1,11,192.168.30.27
800BB1,5D800BB1154ADB,120BF3843B7047,1,11,192.168.30.27
800BB1,5D800BB1154ADB,120BF3FAD2EF54,1,11,192.168.30.27
800C74,5D800C74C4238F,120BEDAF92771C,2,11,192.168.101.3
800602,5D800602AAD2A4,120BEE77BA943C,2,11,192.168.101.3
800BB1,5D800BB1154ADB,120BF55DA8E34E,2,11,192.168.101.3
485785,5D485785CE0760,120BF56DAF2E24,2,11,192.168.101.3
800BB1,5D800BB1154ADB,120BF5D4E5D94F,2,11,192.168.101.3
485785,5D485785CE0760,120BF65B983628,2,11,192.168.101.3
485785,5D485785CE0725,120BF6AFA54D1F,2,11,192.168.101.3
800BB1,5D800BB1154ADB,120BF6C1487057,2,11,192.168.101.3
800BB1,5D800BB1154ADB,120BF825036457,2,11,192.168.101.3
702097,5D702097B0554C,120BF8969B984F,2,11,192.168.101.3
485785,5D485785CE0760,120BF8ABBDA048,2,11,192.168.101.3
800BB1,5D800BB1154ADB,120BF91174A14B,2,11,192.168.101.3
485785,5D485785CE0760,120BF9217A7F21,2,11,192.168.101.3
800BB1,5D800BB1154ADB,120BF9887AB955,2,11,192.168.101.3
485785,5D485785CE0760,120BFA863AAF25,2,11,192.168.101.3
485785,5D485785CE0700,120BFB72DF6E25,2,11,192.168.101.3
485785,5D485785CE0760,120BFB72DF7E3F,2,11,192.168.101.3
485785,5D485785CE0760,120C004DC44324,2,11,192.168.101.3
70206D,5D70206DB59DF3,120C00C49C659A,2,11,192.168.101.3
7705C5,5D7705C59A78A1,120C00DB51EF2A,2,11,192.168.101.3
801410,5D80141056ED67,120C036B2EC047,2,11,192.168.101.3
80139F,5D80139F846B2A,120C03FE3D7B42,2,11,192.168.101.3
680002,5D680002C5DD7A,120C0452F2B924,2,11,192.168.101.3
80139F,5D80139F846B2A,120C04EB94C243,1,11,192.168.30.27
70209E,5D70209E4FD16C,120C05D0A1893F,1,11,192.168.30.27
80139F,5D80139F846B2A,120C05D7EE4020,1,11,192.168.30.27
80139F,5D80139F846B2A,120C064EE8A047,1,11,192.168.30.27
80139F,5D80139F846B2A,120C098C8A1038,2,11,192.168.101.3
70209E,5D70209E4FD16C,120C06BDF2B631,1,11,192.168.30.27
80139F,5D80139F846B2A,120C06C53F2E3A,1,11,192.168.30.27
800DAA,5D800DAACE1F38,120C09C4BCB84A,2,11,192.168.101.3
70209E,5D70209E4FD16C,120C07353F0E3D,1,11,192.168.30.27
70209E,5D70209E4FD16C,120C07AB537342,1,11,192.168.30.27
80139F,5D80139F846B2A,120C07B29F9D1F,1,11,192.168.30.27
70209E,5D70209E4FD16C,120C08220B5B3A,1,11,192.168.30.27
80139F,5D80139F846B2A,120C089F19A31D,1,11,192.168.30.27
80139F,5D80139F846B2A,120C0AF081BF25,2,11,192.168.101.3
70209E,5D70209E4FD16C,120C0B5EDF0B3D,2,11,192.168.101.3
800602,5D800602AAD2A2,120C0C159A9525,2,11,192.168.101.3
702C0A,5D702C0A005507,120C0FB2C98260,1,11,192.168.30.27
70209E,5D70209E4FD16C,120C0C4C1DD842,2,11,192.168.101.3
800C3C,5D800C3CC7D08D,120C101F7EEA25,1,11,192.168.30.27
